4155.606060606061 4156.823529411765 NA
4189.259259259259 4198.304347826087 NA
4231.423076923077 4243.916666666667 NA
4267.48 4284.52 NA
4310.038461538462 4326.708333333333 NA
4362.612903225807 4358.1578947368425 NA
4392.464285714285 4408.636363636364 NA
4426.12 4446.16 NA
4486.62962962963 4471.434782608696 NA
4526.178571428572 4503.136363636364 NA
4554.846153846154 4559.916666666667 NA
4592.75 4601.346153846154 NA
4629.84 4638.36 NA
4666.208333333333 4685.961538461538 NA
4725.44 4714.52 NA
4772.5 4749.25 NA
4811.583333333333 4786.307692307692 NA
4852.2962962962965 4824.173913043478 NA
4886.72 4865.12 NA
4926.7307692307695 4905.125 NA
4968.961538461538 4942.166666666667 NA
5010.115384615385 4984.125 NA
5035.884615384615 5035.5 NA
5083.958333333333 5063.346153846154 NA
5122.7037037037035 5112.869565217391 NA
5147.423076923077 5165.625 NA
5185.88 5202.48 NA
5244.074074074074 5228.913043478261 NA
5268.192307692308 5286.958333333333 NA
5325.571428571428 5310.272727272727 NA
5352.551724137931 5366.666666666667 NA
5393.962962962963 5411.086956521739 NA
5447.62962962963 5430.478260869565 NA
5474.291666666667 5482.0 NA
5506.692307692308 5529.041666666667 NA
5555.0 5553.714285714285 NA
5590.966666666666 5607.05 NA
5643.038461538462 5634.166666666667 NA
5681.0 5679.568181818182 NA
5739.285714285715 5715.790697674419 NA
5758.0625 5762.64705882353 NA
5797.678571428572 5804.727272727273 NA
5841.277777777777 5842.4375 NA
5875.878787878788 5881.411764705882 NA
5916.9473684210525 5916.166666666667 NA
5956.090909090909 5950.5 NA
5986.75 5999.357142857143 NA
6041.181818181818 6037.142857142857 NA
6065.6 6088.64 NA
6097.2307692307695 6129.0 NA
6149.48 6148.92 NA
6178.75 6204.038461538462 NA
6215.923076923077 6249.083333333333 NA
6265.206896551724 6293.0 NA
6298.678571428572 6331.590909090909 NA
6342.333333333333 6370.04347826087 NA
6380.2 6409.92 NA
6414.291666666667 6448.115384615385 NA
6465.166666666667 6486.076923076923 NA
6503.782608695652 6532.2962962962965 NA
6551.56 6569.84 NA
6592.931034482759 6609.619047619048 NA
6621.346153846154 6650.416666666667 NA
6675.2692307692305 6669.416666666667 NA
6700.814814814815 6729.217391304348 NA
6739.538461538462 6771.958333333333 NA
6789.8 6796.2 NA
6820.458333333333 6846.0 NA
6881.72 6870.48 NA
6921.7307692307695 6906.291666666667 NA
6960.214285714285 6950.590909090909 NA
6997.638888888889 7002.571428571428 NA
7045.4838709677415 7023.1578947368425 NA
7077.606060606061 7083.0 NA
7114.6 7126.0 NA
7152.857142857143 7166.272727272727 NA
7205.888888888889 7183.565217391304 NA
7226.692307692308 7236.333333333333 NA
7280.52 7267.28 NA
7322.76 7301.4 NA
7347.208333333333 7368.346153846154 NA
7377.565217391304 7409.666666666667 NA
7419.08 7448.92 NA
7472.7307692307695 7472.208333333333 NA
7512.448275862069 7508.761904761905 NA
7554.392857142857 7545.0 NA
7578.111111111111 7598.652173913043 NA
7612.807692307692 7646.291666666667 NA
7653.0 7689.24 NA
7704.153846153846 7713.083333333333 NA
7748.88 7747.92 NA
7787.185185185185 7783.086956521739 NA
7849.964285714285 7823.590909090909 NA
7886.666666666667 7862.04347826087 NA
7923.384615384615 7903.333333333333 NA
7964.444444444444 7942.347826086957 NA
7985.24 8006.12 NA
8020.12 8039.76 NA
8059.72 8083.0 NA
8106.583333333333 8131.153846153846 NA
8158.8 8154.08 NA
8189.291666666667 8206.038461538461 NA
8241.88 8227.0 NA
8289.04 8273.0 NA
8307.68 8324.16 NA
8359.038461538461 8346.208333333334 NA
8397.56 8390.52 NA
8432.153846153846 8426.541666666666 NA
8477.74074074074 8461.695652173914 NA
8516.964285714286 8496.40909090909 NA
8536.423076923076 8562.958333333334 NA
8596.04 8596.56 NA
8615.791666666666 8648.153846153846 NA
8665.4 8687.24 NA
8723.95652173913 8716.925925925925 NA
8748.818181818182 8766.214285714286 NA
8783.869565217392 8806.481481481482 NA
8816.91304347826 8845.518518518518 NA
8882.136363636364 8879.285714285714 NA
8924.375 8911.961538461539 NA
8943.57142857143 8967.931034482759 NA
8980.142857142857 9006.206896551725 NA
9024.944444444445 9036.6875 NA
9079.7 9067.733333333334 NA
9127.08695652174 9106.481481481482 NA
9159.952380952382 9151.586206896553 NA
9208.0 9190.521739130434 NA
9248.36 9231.52 NA
9290.807692307691 9268.25 NA
9310.391304347826 9326.925925925925 NA
9362.76 9348.16 NA
9386.333333333334 9399.807692307691 NA
9445.36 9418.24 NA
9467.541666666666 9478.153846153846 NA
9527.32 9504.76 NA
9564.666666666666 9547.130434782608 NA
9606.666666666666 9587.826086956522 NA
9631.333333333334 9644.347826086956 NA
9668.16 9685.36 NA
9705.07142857143 9724.545454545454 NA
9746.5 9767.583333333334 NA
9782.32 9805.32 NA
9828.625 9848.76923076923 NA
9868.04 9885.44 NA
9922.307692307691 9903.708333333334 NA
9940.44 9959.76 NA
9987.04 10010.0 NA
10026.5 10049.038461538461 NA
10065.739130434782 10088.148148148148 NA
10108.458333333334 10129.26923076923 NA
10166.36 10149.88 NA
10210.73076923077 10191.25 NA
10229.56 10244.84 NA
10263.875 10284.26923076923 NA
10307.2 10328.88 NA
10347.833333333334 10367.846153846154 NA
10407.64 10394.16 NA
10434.125 10446.307692307691 NA
10467.375 10488.153846153846 NA
10503.347826086956 10529.592592592593 NA
10537.045454545454 10570.785714285714 NA
10586.083333333334 10606.961538461539 NA
10630.076923076924 10646.958333333334 NA
10666.84 10688.16 NA
10702.791666666666 10726.653846153846 NA
10743.961538461539 10760.833333333334 NA
10779.346153846154 10800.25 NA
10847.407407407407 10833.652173913044 NA
10870.0 10886.76 NA
10907.125 10925.73076923077 NA
10965.0 10948.583333333334 NA
10987.291666666666 10999.23076923077 NA
11023.304347826086 11039.76 11065.0
11055.2 11088.5 11075.125
11087.0 11120.190476190477 11089.333333333334
11133.736842105263 11151.6 11119.727272727272
11162.277777777777 11185.5 11158.76923076923
11205.235294117647 11227.473684210527 11204.285714285714
11240.611111111111 11258.64705882353 11237.125
11270.166666666666 11290.142857142857 11270.0
11301.588235294117 11323.25 11306.875
11340.611111111111 11350.333333333334 11336.470588235294
11370.3125 11393.125 11376.944444444445
11406.64705882353 11439.411764705883 11399.29411764706
11454.4375 11474.277777777777 11438.0625
11468.733333333334 11491.882352941177 11500.470588235294
11501.125 11539.388888888889 11529.75
11555.176470588236 11561.29411764706 11548.882352941177
11586.75 11604.833333333334 11590.6875
11634.117647058823 11645.894736842105 11610.866666666667
11674.375 11683.833333333334 11654.875
11715.70588235294 11702.5 11693.058823529413
11737.2 11746.176470588236 11713.058823529413
11784.529411764706 11770.529411764706 11754.0
11801.1875 11817.166666666666 11788.0
11840.823529411764 11851.529411764706 11829.470588235294
11873.0625 11881.25 11872.888888888889
11901.8 11917.058823529413 11893.70588235294
11947.176470588236 11955.1875 11928.64705882353
11967.4375 11986.1875 11964.235294117647
12015.529411764706 12001.866666666667 12028.888888888889
12041.0 12049.29411764706 12050.058823529413
12067.266666666666 12077.777777777777 12100.722222222223
