-18.736211973665625 -101.71441604760346
-16.70632049447284 -95.87170707302955
-0.4536196934460059 -87.60904658771088
0.1805812118705063 -83.53170736069431
-0.5778015387978658 -84.19824682716764
-0.36275970298209115 -78.25827103909654
0.5300214275315005 -79.12890403234537
2.3632465460765326 -74.95660502550184
2.34546660435451 -65.69544713316003
0.23085400521972127 -64.20011465591993
2.629254909751947 -56.842384209931325
3.933918388597261 -68.79413614834004
3.995984952081545 -66.910256586457
4.003044660339769 -59.30016041360211
4.690010089921697 -57.19906116667578
5.926647853076514 -74.57429663987378
7.619451423936169 -56.68479631472538
7.568339072525423 -53.59457596297151
7.81547480771457 -59.138966758504985
7.4274489019366525 -56.14146451273027
7.8366798022180095 -56.45487278530806
7.691705837841698 -52.4466523208388
7.858638170342417 -57.90642501735796
7.6029142387515005 -50.5251485371132
7.764085101423607 -42.00104020472509
7.707856011249635 -51.595614792992386
7.588581028067894 -46.39363468251037
7.837086502342068 -54.361437236298606
7.788914587760096 -56.447461554748955
7.731666397389828 -52.30235226272238
8.17068079309168 -49.00573312975036
7.9700417022462435 -58.54781725164885
7.9585948695698 -63.589063902819504
7.896296610660294 -59.715781215297895
7.772781986826873 -60.70126582313528
7.739751141585563 -54.67332852080087
7.864345166041232 -48.34656586665094
8.365825961590854 -50.090401025459435
7.770157518559793 -64.63901705377971
7.751602106862566 -55.13772302478895
7.932841514650717 -61.02394943880625
7.801220701136047 -54.84247442426668
7.858978885250469 -49.324523852365644
8.088999035394064 -51.56722778021086
8.13554811196418 -58.93529537991095
8.013723521722733 -47.37860787843956
8.16661996161898 -47.115014779328284
7.986834456103301 -45.01242535934972
8.03954358288498 -48.279481762286544
8.090207816716779 -40.151304883349965
8.108042700832723 -56.03546441796091
8.08541340732033 -48.464353007006814
8.072522922664476 -50.84593113721575
8.001254952053525 -46.9497081652398
8.102268825197214 -40.562823162266284
8.12175022737069 -64.4750175434245
8.081182759041752 -47.57657137745724
8.08121393686605 -52.939176430691525
8.14305291800616 -49.846707671422145
8.264738782391516 -56.69766736381268
8.575085144438706 -50.725830358581476
8.277783118070143 -52.92140835728358
8.177910526402798 -57.98198534908089
8.191113609386875 -54.57019206598008
8.321532784012529 -45.793995122864125
8.105048099519314 -45.75623912764919
7.927023911279556 -43.94431819938522
8.044805787191232 -54.183144671290364
8.044610895151179 -51.40842256999576
8.020704065663615 -56.66375165721453
7.922462768918143 -54.62498221167078
7.998329514061114 -49.229126339017945
8.07680350702078 -51.570813351636836
7.9329936257350955 -41.31857150658815
8.049986187302459 -54.78256790402374
8.051647610513998 -52.40661283527691
8.152819883601078 -59.99914581228296
8.107045801029548 -55.415331728107375
8.06814698058226 -58.12611931622067
8.010187071079296 -43.17077333746567
8.150505009914008 -55.91683140845591
8.068868432090566 -45.09922495107698
8.067667596362579 -51.527150306213805
8.13620307796515 -45.518441040679924
8.046625387862392 -52.969777428037084
8.085074663504434 -41.4081169871183
8.181616585503486 -57.23552777473907
7.868263869131976 -49.771714679057034
8.044043538515718 -47.13028020619458
8.092856454905174 -41.52933518771065
8.125580125518638 -55.55270623992958
8.0461192562321 -55.808364271991515
7.965234447876138 -60.276140432938995
8.082066454892908 -44.532915315008715
8.112525959652103 -55.538310569969696
8.215022384112357 -54.84682328357229
8.24968693589217 -49.422771401358304
8.153664794078798 -56.901035973163
8.311389052548844 -49.268759436038955
8.314457397192424 -55.802012352134135
