-32.409484381493826 -772.2866215054981
9.817608790402517 -552.5140037413669
4.915883273431234 -393.77320531042056
23.225681255891303 -377.79973863989403
37.87985610769621 -343.4812798172433
9.587302472653676 -359.2277481468161
36.02347528709322 -346.39939463230746
38.61343082257602 -322.45978134448177
16.1000575788387 -360.92240449396246
19.225413962600157 -332.5402681724332
18.70410922588198 -323.2671172780497
7.120786669858177 -379.95675783776704
32.18059008559831 -372.8476836499922
270.6674224186026 -347.0921994906074
20.498148023622832 -341.04597685971595
22.033802482617517 -338.73259626350625
20.25960141562122 -335.4717270607917
45.26555930888759 -350.1748004815395
44.99691665167822 -322.33538811111924
25.152728657061417 -353.1918055054666
39.66433297251186 -351.7845834045203
30.228160270842153 -340.45169286630767
87.75636326467955 -362.97195108350024
39.420470687703244 -319.62305247266454
132.337877681792 -392.5663324215148
80.32844639761541 -405.2514981664454
95.51802385495131 -346.43403191455906
28.414954192633388 -325.2079756583615
77.97194894123925 -364.1398175262918
72.79823490027634 -339.6065097607297
74.30638674182649 -375.42556186283747
102.75048959609046 -397.16302371167075
33.72013645204751 -362.14085010147164
57.55085500787312 -390.31977781866806
30.273122432681873 -348.9936625854328
34.634649114116144 -361.8384751035258
37.11543549858652 -365.55189007621516
64.69558181250613 -318.9947347249877
32.4757370123975 -329.1222117556279
32.72805218164112 -333.4327580423548
123.90551020382344 -356.1586243427971
29.187576845136732 -318.98008126997877
91.66208665025303 -316.1385874621166
110.94310492673316 -313.02025972155036
65.7337460297495 -344.0590752442424
108.103488341366 -340.4702322611901
99.86309817654546 -313.0717456858605
36.49517057536045 -292.7571075357537
103.58356791404547 -324.44324177224513
110.02574603420784 -294.4136376600987
46.72582140863463 -282.1637911290402
43.83969722556295 -305.46522646376656
57.984640849572514 -342.3230939905397
44.18614508257617 -320.88268682519333
41.86351227140926 -315.349386169709
109.8819681103848 -306.79375287967014
96.29510248873666 -286.2750822026941
113.53371052350127 -357.18986516734503
76.03187052237365 -276.21770735705127
113.88504910648695 -252.48389387277857
99.87431602183462 -272.22977761310347
133.28920268194946 -301.2331729951203
122.84831135244937 -265.6816277750437
102.51193231124105 -323.795566145443
124.50952148171203 -301.4037865917924
133.6819083231558 -288.6745371866759
136.21478025642372 -277.6753485475165
116.0580114320469 -247.10795757252933
125.95584628708306 -255.51021711346732
115.53733272519513 -275.17423904497514
122.46792912390981 -310.10107401626067
152.1826168530251 -320.5100998466942
131.04204201599927 -281.3669896233026
125.8779448407174 -237.59382709129915
136.00587887697375 -230.2575472052618
134.64100751430277 -275.1306449353904
